================================= TCP01 - Realtime Index Tracker =============================
Time		Layer#	T1Row	T2Row	T3Row	T4Row	T5Row	T6Row	T7Row	T8Row	EstPos
----------------------------------------------------------------------------------------------
15:26.13	1	5046	5046	5046	5046	5046	5046	5046	5046	N/A
15:26.15	1	5076	5076	5076	5076	5076	5076	5076	5076	N/A
15:26.17	1	5106	5106	5106	5106	5106	5106	5106	5106	N/A
15:32.48	1	5107	5107	5107	5107	5107	5107	5107	5107	N/A
15:32.49	1	5137	5137	5137	5137	5137	5137	5137	5137	N/A
15:32.49	1	5167	5167	5167	5167	5167	5167	5167	5167	N/A
15:32.50	1	5197	5197	5197	5197	5197	5197	5197	5197	N/A
15:32.50	1	5227	5227	5227	5227	5227	5227	5227	5227	N/A
15:32.51	1	5257	5257	5257	5257	5257	5257	5257	5257	N/A
15:32.51	1	5287	5287	5287	5287	5287	5287	5287	5287	N/A
15:32.52	1	5317	5317	5317	5317	5317	5317	5317	5317	N/A
15:32.53	1	5347	5347	5347	5347	5347	5347	5347	5347	N/A
15:32.53	1	5377	5377	5377	5377	5377	5377	5377	5377	N/A
15:32.54	1	5407	5407	5407	5407	5407	5407	5407	5407	N/A
15:32.54	1	5437	5437	5437	5437	5437	5437	5437	5437	N/A
15:32.55	1	5467	5467	5467	5467	5467	5467	5467	5467	N/A
15:32.56	1	5497	5497	5497	5497	5497	5497	5497	5497	N/A
15:32.56	1	5527	5527	5527	5527	5527	5527	5527	5527	N/A
15:32.57	1	5557	5557	5557	5557	5557	5557	5557	5557	N/A
15:32.57	1	5587	5587	5587	5587	5587	5587	5587	5587	N/A
15:32.58	1	5617	5617	5617	5617	5617	5617	5617	5617	N/A
15:32.58	1	5647	5647	5647	5647	5647	5647	5647	5647	N/A
15:32.59	1	5677	5677	5677	5677	5677	5677	5677	5677	N/A
15:32.59	1	5707	5707	5707	5707	5707	5707	5707	5707	N/A
15:33.12	1	5977	5977	5977	5977	5977	5977	5977	5977	N/A
15:33.14	1	6007	6007	6007	6007	6007	6007	6007	6007	N/A
15:33.16	1	6037	6037	6037	6037	6037	6037	6037	6037	N/A
15:33.18	1	6067	6067	6067	6067	6067	6067	6067	6067	N/A
15:33.19	1	6097	6097	6097	6097	6097	6097	6097	6097	N/A
15:33.21	1	6127	6127	6127	6127	6127	6127	6127	6127	N/A
15:33.27	1	6157	6157	6157	6157	6157	6157	6157	6157	N/A
15:33.29	1	6187	6187	6187	6187	6187	6187	6187	6187	N/A
15:33.31	1	6217	6217	6217	6217	6217	6217	6217	6217	N/A
15:33.33	1	6247	6247	6247	6247	6247	6247	6247	6247	N/A
15:33.36	1	6277	6277	6277	6277	6277	6277	6277	6277	N/A
15:33.38	1	6307	6307	6307	6307	6307	6307	6307	6307	N/A
16:03.56	1	6308	6308	6308	6308	6308	6308	6308	6308	N/A
16:03.57	1	6338	6338	6338	6338	6338	6338	6338	6338	N/A
16:03.59	1	6368	6368	6368	6368	6368	6368	6368	6368	N/A
16:04.01	1	6398	6398	6398	6398	6398	6398	6398	6398	N/A
16:04.03	1	6428	6428	6428	6428	6428	6428	6428	6428	N/A
16:04.08	1	6458	6458	6458	6458	6458	6458	6458	6458	N/A
16:04.11	1	6488	6488	6488	6488	6488	6488	6488	6488	N/A
16:04.13	1	6518	6518	6518	6518	6518	6518	6518	6518	N/A
16:04.14	1	6548	6548	6548	6548	6548	6548	6548	6548	N/A
16:04.17	1	6578	6578	6578	6578	6578	6578	6578	6578	N/A
16:04.20	1	6608	6608	6608	6608	6608	6608	6608	6608	N/A
16:04.22	1	6638	6638	6638	6638	6638	6638	6638	6638	N/A
16:04.30	1	6668	6668	6668	6668	6668	6668	6668	6668	N/A
16:04.32	1	6698	6698	6698	6698	6698	6698	6698	6698	N/A
16:04.34	1	6728	6728	6728	6728	6728	6728	6728	6728	N/A
16:04.37	1	6758	6758	6758	6758	6758	6758	6758	6758	N/A
16:04.40	1	6788	6788	6788	6788	6788	6788	6788	6788	N/A
16:04.42	1	6818	6818	6818	6818	6818	6818	6818	6818	N/A
16:04.44	1	6848	6848	6848	6848	6848	6848	6848	6848	N/A
16:07.20	1	6849	6849	6849	6849	6849	6849	6849	6849	N/A
16:07.20	1	6879	6879	6879	6879	6879	6879	6879	6879	N/A
16:07.21	1	6909	6909	6909	6909	6909	6909	6909	6909	N/A
16:07.23	1	6939	6939	6939	6939	6939	6939	6939	6939	N/A
16:07.24	1	6969	6969	6969	6969	6969	6969	6969	6969	N/A
16:07.24	1	6999	6999	6999	6999	6999	6999	6999	6999	N/A
16:07.25	1	7029	7029	7029	7029	7029	7029	7029	7029	N/A
16:07.26	1	7059	7059	7059	7059	7059	7059	7059	7059	N/A
16:07.28	1	7089	7089	7089	7089	7089	7089	7089	7089	N/A
16:07.29	1	7119	7119	7119	7119	7119	7119	7119	7119	N/A
16:07.34	1	7149	7149	7149	7149	7149	7149	7149	7149	N/A
16:07.36	1	7179	7179	7179	7179	7179	7179	7179	7179	N/A
16:07.38	1	7209	7209	7209	7209	7209	7209	7209	7209	N/A
16:07.40	1	7239	7239	7239	7239	7239	7239	7239	7239	N/A
16:07.42	1	7269	7269	7269	7269	7269	7269	7269	7269	N/A
16:07.43	1	7299	7299	7299	7299	7299	7299	7299	7299	N/A
16:07.45	1	7329	7329	7329	7329	7329	7329	7329	7329	N/A
16:07.47	1	7359	7359	7359	7359	7359	7359	7359	7359	N/A
16:07.52	1	7389	7389	7389	7389	7389	7389	7389	7389	N/A
16:07.54	1	7419	7419	7419	7419	7419	7419	7419	7419	N/A
16:07.56	1	7449	7449	7449	7449	7449	7449	7449	7449	N/A
16:17.04	1	7450	7450	7450	7450	7450	7450	7450	7450	N/A
16:17.05	1	7480	7480	7480	7480	7480	7480	7480	7480	N/A
16:17.06	1	7510	7510	7510	7510	7510	7510	7510	7510	N/A
16:17.07	1	7540	7540	7540	7540	7540	7540	7540	7540	N/A
16:17.08	1	7570	7570	7570	7570	7570	7570	7570	7570	N/A
16:17.09	1	7600	7600	7600	7600	7600	7600	7600	7600	N/A
16:17.10	1	7630	7630	7630	7630	7630	7630	7630	7630	N/A
16:17.11	1	7660	7660	7660	7660	7660	7660	7660	7660	N/A
16:17.12	1	7690	7690	7690	7690	7690	7690	7690	7690	N/A
16:17.13	1	7720	7720	7720	7720	7720	7720	7720	7720	N/A
16:17.14	1	7750	7750	7750	7750	7750	7750	7750	7750	N/A
16:17.15	1	7780	7780	7780	7780	7780	7780	7780	7780	N/A
16:17.16	1	7810	7810	7810	7810	7810	7810	7810	7810	N/A
16:17.17	1	7840	7840	7840	7840	7840	7840	7840	7840	N/A
16:17.18	1	7870	7870	7870	7870	7870	7870	7870	7870	N/A
16:17.22	1	7900	7900	7900	7900	7900	7900	7900	7900	N/A
16:17.25	1	7930	7930	7930	7930	7930	7930	7930	7930	N/A
16:17.26	1	7960	7960	7960	7960	7960	7960	7960	7960	N/A
16:17.29	1	7990	7990	7990	7990	7990	7990	7990	7990	N/A
16:17.31	1	8020	8020	8020	8020	8020	8020	8020	8020	N/A
16:17.33	1	8050	8050	8050	8050	8050	8050	8050	8050	N/A
16:19.07	1	8051	8051	8051	8051	8051	8051	8051	8051	N/A
16:19.08	1	8081	8081	8081	8081	8081	8081	8081	8081	N/A
16:19.10	1	8111	8111	8111	8111	8111	8111	8111	8111	N/A
16:19.11	1	8141	8141	8141	8141	8141	8141	8141	8141	N/A
16:19.12	1	8171	8171	8171	8171	8171	8171	8171	8171	N/A
16:19.14	1	8201	8201	8201	8201	8201	8201	8201	8201	N/A
16:19.19	1	8231	8231	8231	8231	8231	8231	8231	8231	N/A
16:19.21	1	8261	8261	8261	8261	8261	8261	8261	8261	N/A
16:19.23	1	8291	8291	8291	8291	8291	8291	8291	8291	N/A
16:19.25	1	8321	8321	8321	8321	8321	8321	8321	8321	N/A
16:19.27	1	8351	8351	8351	8351	8351	8351	8351	8351	N/A
16:19.28	1	8381	8381	8381	8381	8381	8381	8381	8381	N/A
16:19.31	1	8411	8411	8411	8411	8411	8411	8411	8411	N/A
16:19.33	1	8441	8441	8441	8441	8441	8441	8441	8441	N/A
16:22.15	1	8442	8442	8442	8442	8442	8442	8442	8442	N/A
16:22.16	1	8472	8472	8472	8472	8472	8472	8472	8472	N/A
16:22.17	1	8502	8502	8502	8502	8502	8502	8502	8502	N/A
16:22.18	1	8532	8532	8532	8532	8532	8532	8532	8532	N/A
16:22.20	1	8562	8562	8562	8562	8562	8562	8562	8562	N/A
16:22.21	1	8592	8592	8592	8592	8592	8592	8592	8592	N/A
16:22.23	1	8622	8622	8622	8622	8622	8622	8622	8622	N/A
16:22.24	1	8652	8652	8652	8652	8652	8652	8652	8652	N/A
16:22.26	1	8682	8682	8682	8682	8682	8682	8682	8682	N/A
16:22.28	1	8712	8712	8712	8712	8712	8712	8712	8712	N/A
16:22.30	1	8742	8742	8742	8742	8742	8742	8742	8742	N/A
16:22.32	1	8772	8772	8772	8772	8772	8772	8772	8772	N/A
16:22.34	1	8802	8802	8802	8802	8802	8802	8802	8802	N/A
16:22.35	1	8832	8832	8832	8832	8832	8832	8832	8832	N/A
16:22.38	1	8862	8862	8862	8862	8862	8862	8862	8862	N/A
16:22.45	1	8892	8892	8892	8892	8892	8892	8892	8892	N/A
16:22.47	1	8922	8922	8922	8922	8922	8922	8922	8922	N/A
16:22.49	1	8952	8952	8952	8952	8952	8952	8952	8952	N/A
16:22.51	1	8982	8982	8982	8982	8982	8982	8982	8982	N/A
16:22.52	1	9012	9012	9012	9012	9012	9012	9012	9012	N/A
16:22.55	1	9042	9042	9042	9042	9042	9042	9042	9042	N/A
16:27.27	1	9043	9043	9043	9043	9043	9043	9043	9043	N/A
16:27.29	1	9073	9073	9073	9073	9073	9073	9073	9073	N/A
16:27.31	1	9103	9103	9103	9103	9103	9103	9103	9103	N/A
16:27.32	1	9133	9133	9133	9133	9133	9133	9133	9133	N/A
16:27.34	1	9163	9163	9163	9163	9163	9163	9163	9163	N/A
16:27.40	1	9193	9193	9193	9193	9193	9193	9193	9193	N/A
16:27.42	1	9223	9223	9223	9223	9223	9223	9223	9223	N/A
16:27.45	1	9253	9253	9253	9253	9253	9253	9253	9253	N/A
16:27.47	1	9283	9283	9283	9283	9283	9283	9283	9283	N/A
16:27.50	1	9313	9313	9313	9313	9313	9313	9313	9313	N/A
16:27.57	1	9343	9343	9343	9343	9343	9343	9343	9343	N/A
16:28.00	1	9373	9373	9373	9373	9373	9373	9373	9373	N/A
16:28.03	1	9403	9403	9403	9403	9403	9403	9403	9403	N/A
16:28.05	1	9433	9433	9433	9433	9433	9433	9433	9433	N/A
16:28.08	1	9463	9463	9463	9463	9463	9463	9463	9463	N/A
16:28.14	1	9493	9493	9493	9493	9493	9493	9493	9493	N/A
16:28.18	1	9523	9523	9523	9523	9523	9523	9523	9523	N/A
16:28.20	1	9553	9553	9553	9553	9553	9553	9553	9553	N/A
16:28.23	1	9583	9583	9583	9583	9583	9583	9583	9583	N/A
16:28.30	1	9613	9613	9613	9613	9613	9613	9613	9613	N/A
16:28.34	1	9643	9643	9643	9643	9643	9643	9643	9643	N/A
16:32.11	1	9644	9644	9644	9644	9644	9644	9644	9644	N/A
16:32.13	1	9674	9674	9674	9674	9674	9674	9674	9674	N/A
16:32.15	1	9704	9704	9704	9704	9704	9704	9704	9704	N/A
16:32.17	1	9734	9734	9734	9734	9734	9734	9734	9734	N/A
16:32.26	1	9764	9764	9764	9764	9764	9764	9764	9764	N/A
16:32.28	1	9794	9794	9794	9794	9794	9794	9794	9794	N/A
16:32.30	1	9824	9824	9824	9824	9824	9824	9824	9824	N/A
16:32.33	1	9854	9854	9854	9854	9854	9854	9854	9854	N/A
16:32.44	1	9884	9884	9884	9884	9884	9884	9884	9884	N/A
16:32.46	1	9914	9914	9914	9914	9914	9914	9914	9914	N/A
16:32.48	1	9944	9944	9944	9944	9944	9944	9944	9944	N/A
16:32.55	1	9974	9974	9974	9974	9974	9974	9974	9974	N/A
16:32.58	1	10004	10004	10004	10004	10004	10004	10004	10004	N/A
16:33.01	1	10034	10034	10034	10034	10034	10034	10034	10034	N/A
08:27.05	1	10035	10035	10035	10035	10035	10035	10035	10035	0
08:27.07	1	10065	10065	10065	10065	10065	10065	10065	10065	51209.07
08:27.08	1	10095	10095	10095	10095	10095	10095	10095	10095	12.5
08:27.09	1	10125	10125	10125	10125	10125	10125	10125	10125	1000.68
08:27.10	2	10155	10155	10155	10155	10155	10155	10155	10155	1984.18
08:27.12	2	10185	10185	10185	10185	10185	10185	10185	10185	2957.45
08:27.13	2	10215	10215	10215	10215	10215	10215	10215	10215	3946.44
08:27.14	2	10245	10245	10245	10245	10245	10245	10245	10245	4927.81
08:27.16	2	10275	10275	10275	10275	10275	10275	10275	10275	5907.88
08:27.18	2	10305	10305	10305	10305	10305	10305	10305	10305	6889.66
08:27.20	2	10335	10335	10335	10335	10335	10335	10335	10335	7869.76
08:27.26	2	10365	10365	10365	10365	10365	10365	10365	10365	8858.35
08:27.27	2	10395	10395	10395	10395	10395	10395	10395	10395	9843.53
08:27.29	2	10425	10425	10425	10425	10425	10425	10425	10425	10827.02
08:27.30	2	10455	10455	10455	10455	10455	10455	10455	10455	11801.93
08:27.33	2	10485	10485	10485	10485	10485	10485	10485	10485	12782.05
08:27.35	2	10515	10515	10515	10515	10515	10515	10515	10515	13767.25
08:27.37	2	10545	10545	10545	10545	10545	10545	10545	10545	14750.71
08:27.49	2	10575	10575	10575	10575	10575	10575	10575	10575	15734.2
08:27.51	2	10605	10605	10605	10605	10605	10605	10605	10605	16712.57
08:27.54	2	10635	10635	10635	10635	10635	10635	10635	10635	17685.84
08:28.27	2	10905	10905	10905	10905	10905	10905	10905	10905	26571.27
08:28.34	2	10935	10935	10935	10935	10935	10935	10935	10935	27550.92
08:28.38	2	10965	10965	10965	10965	10965	10965	10965	10965	28533.14
08:28.41	2	10995	10995	10995	10995	10995	10995	10995	10995	29513.19
08:28.43	2	11025	11025	11025	11025	11025	11025	11025	11025	30505.2
08:28.46	2	11055	11055	11055	11055	11055	11055	11055	11055	31492.08
08:28.49	2	11085	11085	11085	11085	11085	11085	11085	11085	32477.28
08:28.56	2	11115	11115	11115	11115	11115	11115	11115	11115	33457.38
08:28.59	2	11145	11145	11145	11145	11145	11145	11145	11145	34442.55
08:29.02	2	11175	11175	11175	11175	11175	11175	11175	11175	35429.45
08:29.06	2	11205	11205	11205	11205	11205	11205	11205	11205	36407.37
08:29.09	2	11235	11235	11235	11235	11235	11235	11235	11235	36716.74
08:29.12	2	11265	11265	11265	11265	11265	11265	11265	11265	37622.65
08:29.15	2	11295	11295	11295	11295	11295	11295	11295	11295	38602.75
08:29.22	2	11325	11325	11325	11325	11325	11325	11325	11325	39579.4
08:29.26	2	11355	11355	11355	11355	11355	11355	11355	11355	40557.75
08:29.29	2	11385	11385	11385	11385	11385	11385	11385	11385	41537.4
08:29.32	2	11415	11415	11415	11415	11415	11415	11415	11415	42519.18
08:29.45	2	11445	11445	11445	11445	11445	11445	11445	11445	42753.4
08:29.47	2	11475	11475	11475	11475	11475	11475	11475	11475	43731.75
08:29.50	2	11505	11505	11505	11505	11505	11505	11505	11505	44704.57
08:30.07	2	11535	11535	11535	11535	11535	11535	11535	11535	45685.05
08:47.25	1	11536	11536	11536	11536	11536	11536	11536	11536	0
08:47.27	1	11566	11566	11566	11566	11566	11566	11566	11566	51209.07
08:47.28	1	11596	11596	11596	11596	11596	11596	11596	11596	12.5
08:47.30	1	11626	11626	11626	11626	11626	11626	11626	11626	1000.68
08:47.32	2	11656	11656	11656	11656	11656	11656	11656	11656	1984.18
08:47.34	2	11686	11686	11686	11686	11686	11686	11686	11686	2957.45
08:47.36	2	11716	11716	11716	11716	11716	11716	11716	11716	3946.44
08:47.39	2	11746	11746	11746	11746	11746	11746	11746	11746	4927.81
08:47.40	2	11776	11776	11776	11776	11776	11776	11776	11776	5907.88
08:47.42	2	11806	11806	11806	11806	11806	11806	11806	11806	6889.66
08:47.46	2	11836	11836	11836	11836	11836	11836	11836	11836	7869.76
08:47.49	2	11866	11866	11866	11866	11866	11866	11866	11866	8858.35
08:47.52	2	11896	11896	11896	11896	11896	11896	11896	11896	9843.53
08:47.55	2	11926	11926	11926	11926	11926	11926	11926	11926	10827.02
08:47.58	2	11956	11956	11956	11956	11956	11956	11956	11956	11801.93
08:48.02	2	11986	11986	11986	11986	11986	11986	11986	11986	12782.05
08:48.09	2	12016	12016	12016	12016	12016	12016	12016	12016	13767.25
08:48.13	2	12046	12046	12046	12046	12046	12046	12046	12046	14750.71
08:48.17	2	12076	12076	12076	12076	12076	12076	12076	12076	15734.2
08:48.28	2	12106	12106	12106	12106	12106	12106	12106	12106	16712.57
08:48.31	2	12136	12136	12136	12136	12136	12136	12136	12136	17685.84
08:49.19	2	12406	12406	12406	12406	12406	12406	12406	12406	26571.27
